Metric,Real_Mean,Real_Std,Generated_Mean,Generated_Std,MAE,MAE_Std,RMSE,RMSE_Std,Correlation,Correlation_Std,Real_Format,Generated_Format,MAE_Format,Correlation_Format
PI,-34.96730422973633,441.9754943847656,-0.30461795035847705,0.25732179562936275,51.00346959787225,39.68817131846072,444.08186123727563,571.9347354912021,-0.018987516255560093,0.13452459721846582,-34.9673 ± 441.9755,-0.3046 ± 0.2573,51.0035 ± 39.6882,-0.0190 ± 0.1345
RI,2.2194435596466064,1.5034737586975098,0.28069113697103026,0.8865837794862168,2.436781905457365,0.25911052328697437,3.408342985925823,1.2608057509616943,0.034207596186770516,0.19264160614951134,2.2194 ± 1.5035,0.2807 ± 0.8866,2.4368 ± 0.2591,0.0342 ± 0.1926
SD_Ratio,-0.9172247648239136,0.2459305226802826,0.8403712342601073,0.10807767709478984,1.757596107909554,0.30783339338855253,1.7930199316120206,0.26746698107814093,0.1302105614730521,0.17959511200001702,-0.9172 ± 0.2459,0.8404 ± 0.1081,1.7576 ± 0.3078,0.1302 ± 0.1796
Heart_Rate,140.7544353577843,8.121248955389898,125.10792022175556,15.85277372111263,18.561985593343746,22.606805018309803,23.271215922838984,24.43148705534846,0.32486448388195555,0.3082660366638617,140.7544 ± 8.1212,125.1079 ± 15.8528,18.5620 ± 22.6068,0.3249 ± 0.3083
PSV,0.7543817758560181,0.14918093383312225,-0.20863802997923608,0.038721441037586145,0.9630197431391745,0.08768591455971231,0.9758642759231488,0.08366209685877982,0.1736549960052625,0.17767630379168883,0.7544 ± 0.1492,-0.2086 ± 0.0387,0.9630 ± 0.0877,0.1737 ± 0.1777
EDV,-0.8397881388664246,0.11427895724773407,-0.27972190364411,0.01781826411788215,0.5601392502533762,0.06657436604379738,0.57358487641722,0.06165297393338468,-0.009726796207849863,0.1386736826067619,-0.8398 ± 0.1143,-0.2797 ± 0.0178,0.5601 ± 0.0666,-0.0097 ± 0.1387
TAMX,-0.17508211731910706,0.1306825429201126,-0.2521388530731201,0.004575734958052635,0.11782541126012802,0.01561320573091507,0.152116596698761,0.010484138503670692,0.1012944770994588,0.14804480801100645,-0.1751 ± 0.1307,-0.2521 ± 0.0046,0.1178 ± 0.0156,0.1013 ± 0.1480
